,data,label
210,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 1, 2, 5, 4, 0, 7, 2, 5, 5, 4, 13, 5, 1, 4, 7, 3, 2, 5, 5, 6, 1, 0, 6, 6, 6, 9, 1, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
211,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 1, 4, 0, 0, 0, 0, 5, 3, 9, 8, 0, 0, 0, 0, 7, 4, 8, 2, 0, 0, 0, 0, 9, 6, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
212,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 1, 0, 0, 0, 0, 1, 10, 4, 6, 5, 0, 0, 0, 5, 8, 7, 4, 0, 0, 0, 0, 5, 6, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
213,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 4, 3, 3, 2, 5, 5, 0, 2, 8, 4, 4, 5, 8, 9, 4, 2, 4, 11, 7, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",cosinus
214,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 0, 0, 4, 7, 3, 5, 7, 4, 4, 8, 6, 6, 2, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
215,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 9, 6, 7, 3, 0, 0, 0, 0, 6, 6, 10, 0, 0, 0, 0, 0, 2, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
216,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 0, 2, 1, 3, 7, 0, 0, 5, 8, 4, 0, 2, 7, 2, 3, 5, 5, 0, 0, 1, 6, 9, 9, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
217,"[4, 1, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 0, 0, 0, 4, 1, 7, 2, 4, 6, 3, 0, 2, 8, 5, 8, 6, 7, 6, 0, 0, 2, 3, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
218,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 0, 2, 8, 3, 4, 0, 0, 0, 0, 0, 4, 2, 1, 1, 4, 5, 4, 0, 2, 4, 5, 6, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
219,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 3, 0, 0, 0, 0, 4, 7, 5, 5, 5, 3, 0, 0, 0, 0, 1, 5, 6, 4, 0, 0, 0, 0, 1, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
220,"[3, 1, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 3, 8, 1, 0, 2, 4, 2, 1, 1, 6, 9, 6, 5, 8, 9, 3, 1, 8, 1, 7, 9, 7, 0, 0, 2, 5, 7, 6, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
221,"[1, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 3, 5, 3, 1, 0, 0, 2, 2, 3, 7, 5, 2, 0, 0, 4, 7, 1, 0, 1, 2, 6, 3, 9, 8, 3, 9, 4, 11, 10, 8, 9, 4, 0, 4, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0]",cosinus
222,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 0, 0, 8, 11, 9, 3, 0, 0, 0, 0, 2, 4, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
223,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 2, 1, 0, 0, 0, 4, 4, 3, 6, 5, 1, 0, 0, 3, 6, 5, 5, 6, 3, 0, 0, 3, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 2, 4, 3, 3, 2, 0, 0, 0, 6, 7, 5, 8, 4, 0, 0, 0, 6, 8, 9, 8, 2, 0, 0, 0, 6, 7, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",cosinus
225,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 9, 4, 2, 0, 0, 1, 6, 3, 3, 5, 4, 0, 0, 4, 4, 7, 3, 7, 2, 0, 0, 3, 6, 10, 2, 6, 4, 3, 7, 8, 5, 5, 7, 3, 1, 3, 3, 2, 0, 2, 2, 0, 0]",ha2
226,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 5, 2, 0, 0, 0, 0, 7, 9, 9, 3, 0, 0, 2, 7, 7, 9, 9, 0, 0, 0, 1, 3, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
227,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 0, 0, 4, 13, 7, 0, 0, 0, 0, 0, 6, 8, 8, 0, 0, 0, 0, 0, 7, 12, 4, 4, 0, 0, 0, 4, 11, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]",ha2
228,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 4, 0, 0, 0, 0, 0, 7, 7, 4, 0, 0, 0, 0, 5, 11, 9, 3, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
229,"[0, 0, 2, 1, 2, 4, 0, 0, 0, 0, 2, 6, 6, 5, 0, 0, 0, 0, 4, 3, 5, 6, 7, 0, 0, 0, 4, 7, 8, 3, 7, 1, 0, 0, 5, 6, 9, 8, 7, 0, 0, 3, 7, 6, 5, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
230,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 4, 1, 0, 0, 0, 3, 8, 8, 10, 2, 2, 4, 7, 9, 8, 5, 10, 1, 0, 3, 2, 2, 7, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
231,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 4, 2, 0, 0, 0, 0, 8, 7, 7, 1, 0, 0, 0, 0, 2, 8, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
232,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 5, 6, 0, 0, 0, 0, 0, 3, 7, 9, 3, 0, 0, 0, 0, 6, 9, 9, 5, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",ha2
233,"[0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 6, 8, 2, 0, 0, 0, 2, 5, 11, 7, 6, 2, 0, 0, 2, 9, 9, 8, 6, 0, 2, 1, 4, 10, 10, 7, 0, 0, 2, 7, 9, 3, 2, 2, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0]",ha2
234,"[0, 0, 0, 0, 4, 2, 0, 1, 0, 0, 0, 1, 6, 8, 4, 0, 0, 0, 0, 7, 8, 3, 6, 3, 0, 0, 0, 4, 8, 4, 6, 2, 1, 2, 7, 10, 5, 2, 6, 3, 1, 5, 6, 3, 6, 9, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
235,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 3, 0, 0, 0, 0, 0, 7, 8, 4, 0, 0, 0, 0, 0, 5, 12, 4, 0, 0, 0, 0, 0, 10, 9, 3, 0, 0, 0, 1, 4, 10, 3, 0, 0, 0, 0, 1, 3, 4, 1, 0, 0, 0, 0]",ha2
236,"[0, 0, 1, 5, 3, 5, 2, 3, 0, 0, 2, 8, 7, 4, 7, 6, 0, 0, 4, 5, 4, 3, 6, 2, 0, 0, 7, 3, 8, 7, 7, 7, 0, 1, 5, 7, 10, 6, 4, 8, 0, 2, 6, 4, 1, 4, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
237,"[0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 3, 7, 8, 3, 3, 0, 0, 2, 6, 4, 3, 6, 2, 0, 1, 3, 8, 1, 0, 4, 3, 2, 4, 8, 7, 7, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
238,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 2, 0, 0, 0, 0, 1, 6, 6, 6, 0, 0, 0, 0, 6, 7, 4, 5, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
239,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 0, 4, 10, 5, 2, 0, 0, 0, 5, 9, 11, 3, 1, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
240,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 0, 0, 0, 0, 3, 6, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
241,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 7, 3, 0, 0, 0, 0, 1, 5, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
242,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 8, 0, 0, 0, 0, 0, 4, 5, 4, 5, 0, 0, 0, 0, 1, 4, 1, 7, 4, 0, 0, 0, 1, 5, 6, 2, 6, 3, 0, 0, 1, 3, 9, 8, 4, 1, 0, 0, 0, 1, 2, 3, 2, 2]",ha2
243,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 6, 5, 5, 5, 2, 0, 0, 3, 6, 2, 1, 2, 1, 0, 0, 2, 8, 5, 5, 3, 1, 0, 0, 5, 8, 10, 12, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
244,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 2, 0, 0, 0, 0, 3, 7, 11, 5, 0, 0, 2, 4, 4, 7, 5, 5, 0, 0, 4, 7, 5, 4, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
245,"[0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0, 0, 0, 2, 2, 5, 10, 4, 2, 0, 0, 0, 10, 8, 11, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
246,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 4, 11, 0, 0, 0, 0, 1, 9, 9, 8, 0, 0, 2, 6, 9, 7, 8, 7, 0, 0, 4, 0, 3, 2, 5, 6, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",ha2
247,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 3, 9, 10, 7, 0, 0, 0, 0, 4, 5, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
248,"[0, 0, 3, 6, 2, 2, 0, 0, 0, 0, 4, 8, 8, 0, 0, 0, 0, 0, 7, 7, 5, 0, 0, 0, 0, 0, 7, 8, 5, 0, 0, 0, 0, 8, 9, 10, 8, 0, 0, 0, 0, 1, 3, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ha2
249,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 3, 6, 9, 6, 0, 0, 0, 3, 8, 10, 9, 5, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0]",ha2
250,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 2, 10, 3, 1, 1, 2, 5, 10, 10, 4, 5, 0, 0, 3, 9, 10, 9, 8, 0, 0, 0, 0, 3, 5, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
251,"[1, 2, 3, 0, 1, 1, 0, 0, 0, 3, 7, 1, 2, 2, 0, 0, 4, 5, 3, 8, 8, 7, 9, 3, 3, 5, 2, 9, 0, 0, 5, 3, 1, 10, 7, 11, 4, 6, 5, 1, 1, 3, 5, 3, 5, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
252,"[4, 2, 1, 0, 0, 2, 3, 1, 1, 6, 5, 0, 1, 7, 8, 2, 3, 7, 11, 10, 10, 7, 6, 4, 1, 2, 3, 2, 7, 8, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 6, 4, 0, 0, 0, 0, 5, 8, 7, 7, 0, 0, 0, 0, 8, 7, 5, 3, 0, 0, 0, 0, 3, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
254,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4, 0, 1, 4, 9, 7, 9, 7, 11, 3, 1, 7, 5, 9, 4, 4, 5, 3, 0, 9, 3, 10, 1, 6, 4, 1, 2, 6, 8, 6, 8, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
255,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 4, 5, 2, 3, 0, 0, 4, 7, 10, 8, 6, 3, 0, 0, 5, 3, 9, 3, 7, 3, 0, 0, 2, 6, 5, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
256,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 4, 3, 3, 3, 7, 0, 0, 2, 6, 8, 6, 6, 5, 7, 5, 9, 3, 6, 3, 6, 7, 4, 10, 5, 5, 4, 2, 1, 6, 8, 3, 2, 0, 0, 0, 2, 5, 3, 4, 0, 0, 0, 0]",infinity
257,"[0, 0, 1, 1, 3, 7, 6, 6, 0, 5, 6, 6, 7, 2, 3, 4, 4, 4, 2, 7, 7, 5, 6, 9, 4, 4, 5, 4, 4, 2, 4, 3, 5, 7, 8, 4, 0, 0, 0, 0, 2, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
258,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 0, 7, 9, 2, 2, 6, 6, 5, 4, 4, 1, 3, 7, 4, 2, 8, 8, 5, 9, 3, 7, 8, 5, 7, 2, 4, 1, 1, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",infinity
259,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 3, 3, 1, 4, 9, 5, 8, 3, 5, 5, 6, 8, 2, 8, 8, 4, 5, 5, 1, 8, 8, 5, 4, 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
260,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 5, 0, 0, 0, 0, 6, 8, 3, 2, 0, 0, 0, 0, 5, 7, 7, 4, 0, 0, 0, 0, 2, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
261,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 7, 8, 8, 9, 0, 0, 0, 0, 9, 13, 13, 9, 0, 0, 0, 0, 3, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 7, 6, 3, 10, 8, 1, 3, 8, 6, 5, 10, 3, 2, 1, 1, 6, 8, 9, 10, 4, 6, 1, 3, 4, 3, 4, 3, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
263,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 3, 1, 0, 0, 0, 3, 11, 7, 9, 5, 0, 0, 0, 3, 8, 9, 10, 0, 0, 0, 0, 4, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
264,"[0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 3, 8, 3, 0, 0, 0, 1, 2, 5, 3, 2, 2, 0, 0, 6, 8, 6, 6, 7, 3, 1, 8, 5, 3, 0, 2, 0, 0, 6, 4, 3, 5, 0, 0, 0, 0, 5, 4, 6, 3, 0, 0, 0, 0, 1, 5, 2, 1, 0, 0, 0, 0]",infinity
265,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 8, 11, 11, 13, 2, 0, 0, 4, 10, 7, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
266,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 1, 1, 3, 3, 0, 1, 4, 1, 8, 8, 7, 7, 2, 0, 3, 4, 6, 9, 8, 7, 0, 0, 0, 8, 7, 0, 5, 3, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
267,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0, 7, 6, 6, 7, 1, 6, 3, 0, 5, 1, 3, 7, 11, 7, 5, 3, 3, 8, 3, 4, 4, 6, 6, 3, 0, 5, 7, 7, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0]",infinity
268,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 4, 6, 3, 3, 9, 6, 1, 6, 3, 4, 6, 10, 9, 9, 7, 4, 2, 6, 10, 4, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
269,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 3, 1, 0, 0, 0, 0, 7, 11, 13, 5, 0, 0, 0, 0, 5, 12, 8, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
270,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 2, 7, 8, 2, 0, 0, 8, 2, 10, 7, 3, 4, 0, 0, 5, 6, 5, 9, 7, 3, 0, 0, 1, 2, 3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
271,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 8, 9, 6, 8, 6, 0, 0, 7, 9, 9, 12, 7, 9, 0, 0, 0, 5, 6, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
272,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 10, 8, 11, 2, 0, 0, 3, 5, 3, 9, 2, 10, 0, 0, 1, 7, 5, 9, 10, 2, 0, 0, 1, 6, 10, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
273,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 4, 0, 1, 4, 9, 7, 9, 7, 11, 3, 1, 7, 5, 9, 4, 4, 5, 3, 0, 9, 3, 10, 1, 6, 4, 1, 2, 6, 8, 6, 8, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
274,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 4, 6, 3, 2, 0, 0, 3, 6, 9, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",infinity
275,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 6, 7, 6, 9, 0, 0, 0, 0, 5, 9, 4, 5, 0, 0, 0, 0, 7, 10, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",log
276,"[0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 3, 5, 4, 0, 1, 2, 3, 2, 1, 7, 4, 1, 3, 5, 9, 8, 5, 4, 4, 1, 3, 4, 11, 1, 0, 0, 0, 0, 3, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
277,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 2, 4, 2, 7, 0, 0, 0, 0, 3, 4, 10, 10, 0, 0, 0, 0, 2, 9, 5, 1, 0, 0, 0, 0, 3, 9, 2, 0, 0, 0, 3, 8, 10, 0, 0, 0, 0, 0, 6, 2, 4, 1, 0, 0, 0, 0]",log
278,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 8, 12, 6, 0, 0, 0, 0, 0, 4, 10, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
